snapshot_time,current_active_census,arrivals_15m,arrivals_30m,arrivals_60m,arrivals_120m,departures_15m,departures_30m,departures_60m,net_flow_60m,high_acuity_ratio,mean_time_in_system,hour_of_day,day_of_week,month,arrival_rate_trend,target_census_30m,target_census_60m,target_census_120m,congestion_tier_30m,congestion_tier_60m,congestion_tier_120m
2024-01-18 13:04:04,46,4,8,15,23,5,6,9,6,0.21739130434782608,179.30217391304348,13,3,1,1.0666666666666667,51,50,48,critical,critical,critical
2024-01-18 13:34:04,51,5,9,17,26,0,4,10,7,0.2549019607843137,176.29281045751634,13,3,1,1.0588235294117647,50,50,49,critical,critical,critical
2024-01-18 14:04:04,50,1,4,13,28,1,5,9,4,0.26,187.00366666666665,14,3,1,0.6153846153846154,50,48,50,critical,critical,critical
2024-01-18 14:34:04,50,4,5,9,26,1,5,10,-1,0.22,174.38866666666667,14,3,1,1.1111111111111112,48,49,54,critical,critical,critical
2024-01-18 15:04:04,48,1,5,10,23,2,7,12,-2,0.14583333333333334,185.66840277777777,15,3,1,1.0,49,50,56,critical,critical,critical
2024-01-18 15:34:04,49,2,4,9,18,1,3,10,-1,0.14285714285714285,188.05884353741496,15,3,1,0.8888888888888888,50,54,51,critical,critical,critical
2024-01-18 16:04:04,50,2,7,11,21,2,6,9,2,0.12,192.53266666666664,16,3,1,1.2727272727272727,54,56,48,critical,critical,critical
2024-01-18 16:34:04,54,2,7,14,23,1,3,9,5,0.12962962962962962,194.19104938271605,16,3,1,1.0,56,51,50,critical,critical,critical
2024-01-18 17:04:04,56,1,4,11,22,2,2,5,6,0.10714285714285714,210.25446428571428,17,3,1,0.7272727272727273,51,48,53,critical,critical,critical
2024-01-18 17:34:04,51,1,2,6,20,5,7,9,-3,0.09803921568627451,218.38627450980394,17,3,1,0.6666666666666666,48,50,54,critical,critical,critical
2024-01-18 18:04:04,48,0,0,2,13,1,3,10,-8,0.10416666666666667,250.13958333333332,18,3,1,0.0,50,53,52,critical,critical,critical
2024-01-18 18:34:04,50,3,6,6,12,2,4,7,-1,0.2,245.06133333333335,18,3,1,2.0,53,54,49,critical,critical,critical
2024-01-18 19:04:04,53,7,9,15,17,6,6,10,5,0.16981132075471697,233.90062893081762,19,3,1,1.2,54,52,46,critical,critical,critical
2024-01-18 19:34:04,54,2,5,14,20,1,4,10,4,0.14814814814814814,236.93549382716049,19,3,1,0.7142857142857143,52,49,43,critical,critical,busy
2024-01-18 20:04:04,52,2,5,10,25,5,7,11,-1,0.17307692307692307,219.91185897435898,20,3,1,1.0,49,46,43,critical,critical,busy
2024-01-18 20:34:04,49,1,2,7,21,2,5,12,-5,0.1836734693877551,236.49115646258502,20,3,1,0.5714285714285714,46,43,37,critical,busy,busy
2024-01-18 21:04:04,46,1,2,4,14,4,5,10,-6,0.1956521739130435,254.72391304347826,21,3,1,1.0,43,43,35,busy,busy,busy
2024-01-18 21:34:04,43,0,0,2,9,1,3,8,-6,0.18604651162790697,288.41317829457364,21,3,1,0.0,43,37,31,busy,busy,moderate
2024-01-18 22:04:04,43,3,3,3,7,1,3,6,-3,0.18604651162790697,299.11937984496126,22,3,1,2.0,37,35,30,busy,busy,moderate
2024-01-18 22:34:04,37,0,3,6,8,7,9,12,-6,0.16216216216216217,297.68783783783783,22,3,1,1.0,35,31,28,busy,moderate,moderate
2024-01-18 23:04:04,35,1,2,5,8,1,4,13,-8,0.22857142857142856,292.97238095238095,23,3,1,0.8,31,30,27,moderate,moderate,moderate
2024-01-18 23:34:04,31,1,1,3,9,3,5,9,-6,0.16129032258064516,279.39193548387095,23,3,1,0.6666666666666666,30,28,23,moderate,moderate,moderate
2024-01-19 00:04:04,30,2,3,4,9,1,4,9,-5,0.13333333333333333,276.335,0,4,1,1.5,28,27,23,moderate,moderate,moderate
2024-01-19 00:34:04,28,0,0,3,6,1,2,6,-3,0.14285714285714285,304.2690476190476,0,4,1,0.0,27,23,24,moderate,moderate,moderate
2024-01-19 01:04:04,27,1,1,1,5,1,2,4,-3,0.18518518518518517,331.91543209876545,1,4,1,2.0,23,23,24,moderate,moderate,moderate
2024-01-19 01:34:04,23,0,0,1,4,2,4,6,-5,0.13043478260869565,387.14347826086953,1,4,1,0.0,23,24,21,moderate,moderate,low
2024-01-19 02:04:04,23,1,1,1,2,0,1,5,-4,0.13043478260869565,399.36231884057975,2,4,1,2.0,24,24,18,moderate,moderate,low
2024-01-19 02:34:04,24,0,1,2,3,0,0,1,1,0.125,412.4916666666667,2,4,1,1.0,24,21,20,moderate,low,low
2024-01-19 03:04:04,24,2,3,4,5,3,3,3,1,0.125,338.62708333333336,3,4,1,1.5,21,18,20,low,low,low
2024-01-19 03:34:04,21,0,1,4,6,2,4,7,-3,0.14285714285714285,336.9968253968254,3,4,1,0.5,18,20,18,low,low,low
2024-01-19 04:04:04,18,0,0,1,5,2,3,7,-6,0.16666666666666666,371.60833333333335,4,4,1,0.0,20,20,20,low,low,low
2024-01-19 04:34:04,20,0,3,3,7,0,1,4,-1,0.15,335.88,4,4,1,2.0,20,18,20,low,low,low
2024-01-19 05:04:04,20,0,0,3,4,0,0,1,2,0.15,365.88,5,4,1,0.0,18,20,18,low,low,low
2024-01-19 05:34:04,18,0,1,1,4,1,3,3,-2,0.1111111111111111,360.31574074074075,5,4,1,2.0,20,20,18,low,low,low
2024-01-19 06:04:04,20,1,3,4,7,0,1,4,0,0.15,342.0125,6,4,1,1.5,20,18,20,low,low,low
2024-01-19 06:34:04,20,1,2,5,6,0,2,3,2,0.1,318.73833333333334,6,4,1,0.8,18,18,22,low,low,low
2024-01-19 07:04:04,18,0,0,2,6,2,2,4,-2,0.05555555555555555,352.35370370370373,7,4,1,0.0,18,20,26,low,low,moderate
2024-01-19 07:34:04,18,0,0,0,5,0,0,2,-2,0.05555555555555555,382.35370370370373,7,4,1,1.0,20,22,29,low,low,moderate
2024-01-19 08:04:04,20,3,4,4,6,1,2,2,2,0.05,297.3441666666667,8,4,1,2.0,22,26,33,low,moderate,moderate
2024-01-19 08:34:04,22,2,4,8,8,1,2,4,4,0.09090909090909091,277.02878787878785,8,4,1,1.0,26,29,34,moderate,moderate,busy
2024-01-19 09:04:04,26,2,6,10,14,1,2,4,6,0.07692307692307693,242.51410256410256,9,4,1,1.2,29,33,42,moderate,moderate,busy
2024-01-19 09:34:04,29,3,6,12,20,2,3,5,7,0.10344827586206896,180.1206896551724,9,4,1,1.0,33,34,45,moderate,busy,critical
2024-01-19 10:04:04,33,6,8,14,24,3,4,7,7,0.15151515151515152,147.61818181818182,10,4,1,1.1428571428571428,34,42,47,busy,busy,critical
2024-01-19 10:34:04,34,1,2,10,22,0,1,5,5,0.17647058823529413,161.91176470588235,10,4,1,0.4,42,45,47,busy,critical,critical
2024-01-19 11:04:04,42,6,10,12,26,2,2,3,9,0.19047619047619047,147.57341269841268,11,4,1,1.6666666666666667,45,47,48,critical,critical,critical
2024-01-19 11:34:04,45,3,6,16,26,2,3,5,11,0.17777777777777778,156.65518518518516,11,4,1,0.75,47,47,51,critical,critical,critical
2024-01-19 12:04:04,47,1,4,10,22,1,2,5,5,0.2127659574468085,168.81702127659574,12,4,1,0.8,47,48,52,critical,critical,critical
2024-01-19 12:34:04,47,6,6,10,26,5,6,8,2,0.2127659574468085,156.34468085106383,12,4,1,1.2,48,51,54,critical,critical,critical
2024-01-19 13:04:04,48,1,3,9,19,0,2,8,1,0.20833333333333334,175.03784722222224,13,4,1,0.6666666666666666,51,52,53,critical,critical,critical
2024-01-19 13:34:04,51,3,4,7,17,0,1,3,4,0.19607843137254902,188.52124183006535,13,4,1,1.1428571428571428,52,54,51,critical,critical,critical
2024-01-19 14:04:04,52,0,5,9,18,3,4,5,4,0.21153846153846154,177.09070512820514,14,4,1,1.1111111111111112,54,53,48,critical,critical,critical
2024-01-19 14:34:04,54,4,7,12,19,2,5,9,3,0.2222222222222222,180.7567901234568,14,4,1,1.1666666666666667,53,51,48,critical,critical,critical
2024-01-19 15:04:04,53,3,5,12,21,3,6,11,1,0.20754716981132076,184.6301886792453,15,4,1,0.8333333333333334,51,48,47,critical,critical,critical
2024-01-19 15:34:04,51,2,4,9,21,1,6,12,-3,0.17647058823529413,189.0781045751634,15,4,1,0.8888888888888888,48,48,48,critical,critical,critical
2024-01-19 16:04:04,48,5,9,13,25,7,12,18,-5,0.125,174.615625,16,4,1,1.3846153846153846,48,47,49,critical,critical,critical
2024-01-19 16:34:04,48,3,5,14,23,3,5,17,-3,0.14583333333333334,167.684375,16,4,1,0.7142857142857143,47,48,54,critical,critical,critical
2024-01-19 17:04:04,47,1,4,9,22,5,5,10,-1,0.1702127659574468,170.55744680851063,17,4,1,0.8888888888888888,48,49,57,critical,critical,critical
2024-01-19 17:34:04,48,2,6,10,24,3,5,10,0,0.25,178.5045138888889,17,4,1,1.2,49,54,57,critical,critical,critical
2024-01-19 18:04:04,49,2,4,10,19,1,3,8,2,0.24489795918367346,190.53571428571428,18,4,1,0.8,54,57,58,critical,critical,critical
2024-01-19 18:34:04,54,4,8,12,22,1,3,6,6,0.25925925925925924,184.4895061728395,18,4,1,1.3333333333333333,57,57,52,critical,critical,critical
2024-01-19 19:04:04,57,4,5,13,23,0,2,5,8,0.2631578947368421,188.44005847953215,19,4,1,0.7692307692307693,57,58,44,critical,critical,busy
2024-01-19 19:34:04,57,0,3,8,20,1,3,5,3,0.2807017543859649,207.44181286549707,19,4,1,0.75,58,52,38,critical,critical,busy
2024-01-19 20:04:04,58,5,7,10,23,4,6,9,1,0.3103448275862069,207.7330459770115,20,4,1,1.4,52,44,34,critical,busy,busy
2024-01-19 20:34:04,52,1,2,9,17,3,8,14,-5,0.3269230769230769,226.79262820512818,20,4,1,0.4444444444444444,44,38,32,busy,busy,moderate
2024-01-19 21:04:04,44,0,1,3,13,3,9,17,-14,0.36363636363636365,244.71742424242424,21,4,1,0.6666666666666666,38,34,30,busy,busy,moderate
2024-01-19 21:34:04,38,0,0,1,10,3,6,15,-14,0.34210526315789475,273.2035087719298,21,4,1,0.0,34,32,28,busy,moderate,moderate
2024-01-19 22:04:04,34,0,0,0,3,3,4,10,-10,0.3235294117647059,294.29754901960786,22,4,1,1.0,32,30,27,moderate,moderate,moderate
2024-01-19 22:34:04,32,0,0,0,1,0,2,6,-6,0.3125,324.68177083333336,22,4,1,1.0,30,28,22,moderate,moderate,low
2024-01-19 23:04:04,30,3,3,3,3,3,5,7,-4,0.3,328.4488888888889,23,4,1,2.0,28,27,19,moderate,moderate,low
2024-01-19 23:34:04,28,1,1,4,4,3,3,8,-4,0.32142857142857145,333.7845238095238,23,4,1,0.5,27,22,19,moderate,low,low
2024-01-20 00:04:04,27,1,4,5,8,0,5,8,-3,0.3333333333333333,285.6475308641975,0,5,1,1.6,22,19,16,low,low,low
2024-01-20 00:34:04,22,0,1,5,9,5,6,11,-6,0.3181818181818182,310.8727272727273,0,5,1,0.4,19,19,16,low,low,low
2024-01-20 01:04:04,19,0,1,2,7,0,4,10,-8,0.2631578947368421,323.4684210526315,1,5,1,1.0,19,16,16,low,low,low
2024-01-20 01:34:04,19,1,1,2,7,1,1,5,-3,0.2631578947368421,335.5728070175438,1,5,1,1.0,16,16,16,low,low,low
2024-01-20 02:04:04,16,0,0,1,3,3,3,4,-3,0.3125,380.3354166666667,2,5,1,0.0,16,16,18,low,low,low
2024-01-20 02:34:04,16,1,1,1,3,0,1,4,-3,0.25,399.50104166666665,2,5,1,2.0,16,16,20,low,low,low
2024-01-20 03:04:04,16,1,1,2,3,0,1,2,0,0.25,417.825,3,5,1,1.0,16,18,21,low,low,low
2024-01-20 03:34:04,16,1,1,2,3,1,1,2,0,0.3125,391.91041666666666,3,5,1,1.0,18,20,22,low,low,low
2024-01-20 04:04:04,18,2,3,4,6,1,1,2,2,0.2777777777777778,365.84351851851847,4,5,1,1.5,20,21,20,low,low,low
2024-01-20 04:34:04,20,2,4,7,9,0,2,3,4,0.3,282.27166666666665,4,5,1,1.1428571428571428,21,22,19,low,low,low
2024-01-20 05:04:04,21,1,2,6,10,1,1,3,3,0.3333333333333333,285.22222222222223,5,5,1,0.6666666666666666,22,20,19,low,low,low
2024-01-20 05:34:04,22,1,2,4,11,0,1,2,2,0.3181818181818182,272.0234848484848,5,5,1,1.0,20,19,17,low,low,low
2024-01-20 06:04:04,20,0,0,2,8,1,2,3,-1,0.25,274.8908333333333,6,5,1,0.0,19,19,14,low,low,low
2024-01-20 06:34:04,19,0,2,2,6,2,3,5,-3,0.3157894736842105,269.69736842105266,6,5,1,2.0,19,17,13,low,low,low
2024-01-20 07:04:04,19,1,1,3,5,1,1,4,-1,0.3157894736842105,274.66578947368424,7,5,1,0.6666666666666666,17,14,12,low,low,low
2024-01-20 07:34:04,17,0,1,2,4,3,3,4,-2,0.29411764705882354,311.4450980392157,7,5,1,1.0,14,13,15,low,low,low
2024-01-20 08:04:04,14,1,2,3,6,2,5,8,-5,0.35714285714285715,269.6202380952381,8,5,1,1.3333333333333333,13,12,19,low,low,low
2024-01-20 08:34:04,13,0,0,2,4,0,1,6,-4,0.38461538461538464,304.1051282051282,8,5,1,0.0,12,15,23,low,low,moderate
2024-01-20 09:04:04,12,0,1,1,4,1,2,3,-2,0.5,239.50694444444443,9,5,1,2.0,15,19,22,low,low,low
2024-01-20 09:34:04,15,2,5,6,8,0,2,4,2,0.4,192.29222222222222,9,5,1,1.6666666666666667,19,23,26,low,moderate,moderate
2024-01-20 10:04:04,19,4,6,11,12,2,2,4,7,0.3157894736842105,150.5561403508772,10,5,1,1.0909090909090908,23,22,25,moderate,low,moderate
2024-01-20 10:34:04,23,1,4,10,16,0,0,2,8,0.30434782608695654,152.618115942029,10,5,1,0.8,22,26,32,low,moderate,moderate
2024-01-20 11:04:04,22,0,1,5,16,2,2,2,3,0.3181818181818182,167.48030303030302,11,5,1,0.4,26,25,35,moderate,moderate,busy
2024-01-20 11:34:04,26,2,5,6,16,1,1,3,3,0.23076923076923078,133.57051282051282,11,5,1,1.6666666666666667,25,32,33,moderate,moderate,moderate
2024-01-20 12:04:04,25,0,4,9,14,3,5,6,3,0.16,115.98333333333333,12,5,1,0.8888888888888888,32,35,32,moderate,busy,moderate
2024-01-20 12:34:04,32,3,8,12,18,1,1,6,6,0.15625,116.87864583333334,12,5,1,1.3333333333333333,35,33,34,busy,moderate,busy
2024-01-20 13:04:04,35,2,6,14,23,3,3,4,10,0.14285714285714285,121.51047619047618,13,5,1,0.8571428571428571,33,32,33,moderate,moderate,moderate
2024-01-20 13:34:04,33,1,3,9,21,2,5,8,1,0.15151515151515152,132.83939393939394,13,5,1,0.6666666666666666,32,34,34,moderate,busy,busy
2024-01-20 14:04:04,32,4,5,8,22,3,6,11,-3,0.21875,135.3609375,14,5,1,1.25,34,33,34,busy,moderate,busy
2024-01-20 14:34:04,34,3,3,8,17,1,1,7,1,0.20588235294117646,148.45735294117645,14,5,1,0.75,33,34,36,moderate,busy,busy
2024-01-20 15:04:04,33,3,4,7,15,4,5,6,1,0.15151515151515152,149.31767676767677,15,5,1,1.1428571428571428,34,34,37,busy,busy,busy
2024-01-20 15:34:04,34,0,3,7,15,1,2,7,0,0.17647058823529413,159.9142156862745,15,5,1,0.8571428571428571,34,36,40,busy,busy,busy
2024-01-20 16:04:04,34,0,3,6,13,1,3,5,1,0.14705882352941177,161.94607843137254,16,5,1,1.0,36,37,41,busy,busy,busy
2024-01-20 16:34:04,36,0,5,8,15,2,3,6,2,0.1111111111111111,165.69675925925924,16,5,1,1.25,37,40,39,busy,busy,busy
2024-01-20 17:04:04,37,4,6,11,17,3,5,8,3,0.08108108108108109,164.07432432432432,17,5,1,1.0909090909090908,40,41,41,busy,busy,busy
2024-01-20 17:34:04,40,2,3,9,17,0,0,5,4,0.1,180.54958333333335,17,5,1,0.6666666666666666,41,39,40,busy,busy,busy
2024-01-20 18:04:04,41,3,3,6,17,1,2,2,4,0.0975609756097561,192.83536585365854,18,5,1,1.0,39,41,42,busy,busy,busy
2024-01-20 18:34:04,39,1,3,6,15,2,5,7,-1,0.1282051282051282,199.53632478632477,18,5,1,1.0,41,40,36,busy,busy,busy
2024-01-20 19:04:04,41,5,6,9,15,2,4,9,0,0.17073170731707318,183.0731707317073,19,5,1,1.3333333333333333,40,42,33,busy,busy,moderate
2024-01-20 19:34:04,40,2,5,11,17,2,6,10,1,0.175,182.36458333333334,19,5,1,0.9090909090909091,42,36,36,busy,busy,busy
2024-01-20 20:04:04,42,3,4,9,18,0,2,8,1,0.16666666666666666,193.46269841269842,20,5,1,0.8888888888888888,36,33,30,busy,moderate,moderate
2024-01-20 20:34:04,36,1,2,6,17,5,8,10,-4,0.1111111111111111,213.80925925925925,20,5,1,0.6666666666666666,33,36,27,moderate,busy,moderate
2024-01-20 21:04:04,33,0,2,4,13,4,5,13,-9,0.09090909090909091,210.2651515151515,21,5,1,1.0,36,30,26,busy,moderate,moderate
2024-01-20 21:34:04,36,1,3,5,11,0,0,5,0,0.08333333333333333,221.5601851851852,21,5,1,1.2,30,27,23,moderate,moderate,moderate
2024-01-20 22:04:04,30,0,1,4,8,2,7,7,-3,0.1,209.09166666666667,22,5,1,0.5,27,26,22,moderate,moderate,low
2024-01-20 22:34:04,27,0,0,1,6,1,3,10,-9,0.1111111111111111,226.0049382716049,22,5,1,0.0,26,23,21,moderate,moderate,low
2024-01-20 23:04:04,26,0,1,1,5,1,2,5,-4,0.11538461538461539,232.60320512820513,23,5,1,2.0,23,22,25,moderate,low,moderate
2024-01-20 23:34:04,23,0,2,3,4,2,5,7,-4,0.08695652173913043,241.49927536231883,23,5,1,1.3333333333333333,22,21,22,low,low,low
2024-01-21 00:04:04,22,0,0,2,3,0,1,6,-4,0.09090909090909091,268.0,0,6,1,0.0,21,25,19,low,moderate,low
2024-01-21 00:34:04,21,2,3,3,6,1,4,5,-2,0.09523809523809523,243.42936507936508,0,6,1,2.0,25,22,20,moderate,low,low
2024-01-21 01:04:04,25,2,4,7,9,0,0,4,3,0.12,232.89600000000002,1,6,1,1.1428571428571428,22,19,20,low,low,low
2024-01-21 01:34:04,22,1,1,5,8,3,4,4,1,0.09090909090909091,218.1098484848485,1,6,1,0.4,19,20,19,low,low,low
2024-01-21 02:04:04,19,1,1,2,9,2,4,8,-6,0.05263157894736842,237.18157894736842,2,6,1,1.0,20,20,18,low,low,low
2024-01-21 02:34:04,20,0,1,2,7,0,0,4,-2,0.05,254.57916666666668,2,6,1,1.0,20,19,16,low,low,low
2024-01-21 03:04:04,20,1,2,3,5,0,2,2,1,0.1,267.5,3,6,1,1.3333333333333333,19,18,18,low,low,low
2024-01-21 03:34:04,19,1,1,3,5,1,2,4,-1,0.10526315789473684,282.0570175438597,3,6,1,0.6666666666666666,18,16,16,low,low,low
2024-01-21 04:04:04,18,1,1,2,5,1,2,4,-2,0.1111111111111111,278.6759259259259,4,6,1,1.0,16,18,16,low,low,low
2024-01-21 04:34:04,16,0,0,1,4,1,2,4,-3,0.125,285.0104166666667,4,6,1,0.0,18,16,18,low,low,low
2024-01-21 05:04:04,18,2,3,3,5,1,1,3,0,0.16666666666666666,257.72314814814814,5,6,1,2.0,16,16,17,low,low,low
2024-01-21 05:34:04,16,0,0,3,4,1,2,3,0,0.125,308.43854166666665,5,6,1,0.0,16,18,15,low,low,low
2024-01-21 06:04:04,16,1,2,2,5,1,2,4,-2,0.1875,308.20208333333335,6,6,1,2.0,18,17,13,low,low,low
2024-01-21 06:34:04,18,2,2,4,7,0,0,2,2,0.16666666666666666,301.4509259259259,6,6,1,1.0,17,15,14,low,low,low
2024-01-21 07:04:04,17,1,1,3,5,1,2,2,1,0.17647058823529413,290.5637254901961,7,6,1,0.6666666666666666,15,13,12,low,low,low
2024-01-21 07:34:04,15,0,0,1,5,1,2,4,-3,0.2,316.6666666666667,7,6,1,0.0,13,14,16,low,low,low
2024-01-21 08:04:04,13,0,1,1,4,1,3,5,-4,0.23076923076923078,294.06666666666666,8,6,1,2.0,14,12,19,low,low,low
2024-01-21 08:34:04,14,2,2,3,4,0,1,4,-1,0.14285714285714285,245.86904761904762,8,6,1,1.3333333333333333,12,16,25,low,low,moderate
2024-01-21 09:04:04,12,0,0,2,3,1,2,3,-1,0.16666666666666666,274.6430555555555,9,6,1,0.0,16,19,27,low,low,moderate
2024-01-21 09:34:04,16,4,5,5,8,1,1,3,2,0.125,196.79375,9,6,1,2.0,19,25,28,low,moderate,moderate
2024-01-21 10:04:04,19,2,4,9,11,1,1,2,7,0.10526315789473684,167.25438596491227,10,6,1,0.8888888888888888,25,27,27,moderate,moderate,moderate
2024-01-21 10:34:04,25,3,8,12,17,1,2,3,9,0.12,133.18466666666666,10,6,1,1.3333333333333333,27,28,34,moderate,moderate,busy
2024-01-21 11:04:04,27,6,6,14,23,4,4,6,8,0.14814814814814814,101.70308641975309,11,6,1,0.8571428571428571,28,27,37,moderate,moderate,busy
2024-01-21 11:34:04,28,2,3,9,21,1,2,6,3,0.17857142857142858,110.10416666666667,11,6,1,0.6666666666666666,27,34,35,moderate,busy,busy
2024-01-21 12:04:04,27,1,1,4,18,1,2,4,0,0.18518518518518517,134.5753086419753,12,6,1,0.5,34,37,36,busy,busy,busy
2024-01-21 12:34:04,34,4,8,9,18,0,1,3,6,0.23529411764705882,128.8029411764706,12,6,1,1.7777777777777777,37,35,38,busy,busy,busy
2024-01-21 13:04:04,37,4,8,16,20,3,5,6,10,0.2972972972972973,127.39774774774774,13,6,1,1.0,35,36,41,busy,busy,busy
2024-01-21 13:34:04,35,1,2,10,19,2,4,9,1,0.34285714285714286,144.29761904761907,13,6,1,0.4,36,38,43,busy,busy,busy
2024-01-21 14:04:04,36,2,5,7,23,2,4,8,-1,0.25,150.73611111111111,14,6,1,1.4285714285714286,38,41,51,busy,busy,critical
2024-01-21 14:34:04,38,2,4,9,19,2,2,6,3,0.2631578947368421,158.35394736842105,14,6,1,0.8888888888888888,41,43,46,busy,busy,critical
2024-01-21 15:04:04,41,2,6,10,17,1,3,5,5,0.24390243902439024,161.7121951219512,15,6,1,1.2,43,51,46,busy,critical,critical
2024-01-21 15:34:04,43,5,7,13,22,3,5,8,5,0.23255813953488372,158.5062015503876,15,6,1,1.0769230769230769,51,46,50,critical,critical,critical
2024-01-21 16:04:04,51,5,9,16,26,0,1,6,10,0.19607843137254902,157.1,16,6,1,1.125,46,46,46,critical,critical,critical
2024-01-21 16:34:04,46,1,2,11,24,4,7,8,3,0.1956521739130435,169.0086956521739,16,6,1,0.36363636363636365,46,50,50,critical,critical,critical
2024-01-21 17:04:04,46,2,4,6,22,1,4,11,-5,0.21739130434782608,172.29202898550724,17,6,1,1.3333333333333333,50,46,48,critical,critical,critical
2024-01-21 17:34:04,50,2,5,9,20,1,1,5,4,0.2,185.50466666666668,17,6,1,1.1111111111111112,46,50,42,critical,critical,busy
2024-01-21 18:04:04,46,0,0,5,11,1,4,5,0,0.1956521739130435,208.06847826086957,18,6,1,0.0,50,48,43,critical,critical,busy
2024-01-21 18:34:04,50,1,5,5,14,0,1,5,0,0.2,211.21666666666667,18,6,1,2.0,48,42,37,critical,busy,busy
2024-01-21 19:04:04,48,3,6,11,16,3,8,9,2,0.16666666666666666,206.26805555555558,19,6,1,1.0909090909090908,42,43,35,busy,busy,busy
2024-01-21 19:34:04,42,2,3,9,14,5,9,17,-8,0.14285714285714285,205.84444444444443,19,6,1,0.6666666666666666,43,37,36,busy,busy,busy
2024-01-21 20:04:04,43,4,5,8,19,2,4,13,-5,0.13953488372093023,203.55465116279072,20,6,1,1.25,37,35,30,busy,busy,moderate
2024-01-21 20:34:04,37,0,1,6,15,4,7,11,-5,0.16216216216216217,225.2828828828829,20,6,1,0.3333333333333333,35,36,29,busy,busy,moderate
2024-01-21 21:04:04,35,0,2,3,11,2,4,11,-8,0.17142857142857143,242.06190476190477,21,6,1,1.3333333333333333,36,30,29,busy,moderate,moderate
2024-01-21 21:34:04,36,0,3,5,11,2,2,6,-1,0.16666666666666666,250.55787037037038,21,6,1,1.2,30,29,28,moderate,moderate,moderate
2024-01-21 22:04:04,30,0,0,3,6,2,6,8,-5,0.13333333333333333,262.6388888888889,22,6,1,0.0,29,29,25,moderate,moderate,moderate
2024-01-21 22:34:04,29,2,2,2,7,0,3,9,-7,0.13793103448275862,272.9068965517241,22,6,1,2.0,29,28,19,moderate,moderate,low
2024-01-21 23:04:04,29,1,2,4,7,2,2,5,-1,0.10344827586206896,274.1614942528735,23,6,1,1.0,28,25,19,moderate,moderate,low
2024-01-21 23:34:04,28,1,1,3,5,0,2,4,-1,0.14285714285714285,291.9547619047619,23,6,1,0.6666666666666666,25,19,16,moderate,low,low
2024-01-22 00:04:04,25,1,1,2,6,3,4,6,-4,0.12,279.29866666666663,0,0,1,1.0,19,19,13,low,low,low
2024-01-22 00:34:04,19,0,0,1,4,3,6,10,-9,0.10526315789473684,274.68157894736845,0,0,1,0.0,19,16,15,low,low,low
2024-01-22 01:04:04,19,1,3,3,5,1,3,9,-6,0.15789473684210525,270.369298245614,1,0,1,2.0,16,13,16,low,low,low
2024-01-22 01:34:04,16,0,0,3,4,1,3,6,-3,0.1875,317.74375,1,0,1,0.0,13,15,15,low,low,low
2024-01-22 02:04:04,13,0,1,1,4,2,4,7,-6,0.23076923076923078,311.50384615384615,2,0,1,2.0,15,16,14,low,low,low
2024-01-22 02:34:04,15,2,3,4,7,1,1,5,-1,0.13333333333333333,285.8355555555556,2,0,1,1.5,16,15,13,low,low,low
2024-01-22 03:04:04,16,0,2,5,6,0,1,2,3,0.125,257.48125,3,0,1,0.8,15,14,14,low,low,low
2024-01-22 03:34:04,15,0,1,3,7,0,2,3,0,0.06666666666666667,254.53333333333333,3,0,1,0.6666666666666666,14,13,13,low,low,low
2024-01-22 04:04:04,14,1,1,2,7,1,2,4,-2,0.07142857142857142,253.63095238095238,4,0,1,1.0,13,14,14,low,low,low
2024-01-22 04:34:04,13,0,0,1,4,1,1,3,-2,0.07692307692307693,276.61538461538464,4,0,1,0.0,14,13,13,low,low,low
2024-01-22 05:04:04,14,2,2,2,4,0,1,2,0,0.07142857142857142,274.19166666666666,5,0,1,2.0,13,14,16,low,low,low
2024-01-22 05:34:04,13,1,1,3,4,2,2,3,0,0.07692307692307693,280.7730769230769,5,0,1,0.6666666666666666,14,13,19,low,low,low
2024-01-22 06:04:04,14,0,2,3,5,1,1,3,0,0.14285714285714285,246.07142857142856,6,0,1,1.3333333333333333,13,16,16,low,low,low
2024-01-22 06:34:04,13,1,1,3,6,1,2,3,0,0.15384615384615385,209.6551282051282,6,0,1,0.6666666666666666,16,19,16,low,low,low
2024-01-22 07:04:04,16,3,3,4,7,0,0,2,2,0.125,195.98333333333332,7,0,1,1.5,19,16,16,low,low,low
2024-01-22 07:34:04,19,2,4,7,10,1,1,1,6,0.15789473684210525,175.88421052631577,7,0,1,1.1428571428571428,16,16,19,low,low,low
2024-01-22 08:04:04,16,0,0,4,8,1,3,4,0,0.1875,152.23645833333333,8,0,1,0.0,16,16,24,low,low,moderate
2024-01-22 08:34:04,16,0,1,1,8,0,1,4,-3,0.25,163.65208333333334,8,0,1,2.0,16,19,28,low,low,moderate
2024-01-22 09:04:04,16,2,4,5,9,3,4,5,0,0.3125,135.465625,9,0,1,1.6,19,24,28,low,moderate,moderate
2024-01-22 09:34:04,19,4,5,9,10,2,2,6,3,0.3157894736842105,120.59122807017545,9,0,1,1.1111111111111112,24,28,35,moderate,moderate,busy
2024-01-22 10:04:04,24,3,6,11,16,0,1,3,8,0.20833333333333334,117.65902777777778,10,0,1,1.0909090909090908,28,28,36,moderate,moderate,busy
2024-01-22 10:34:04,28,2,4,10,19,0,0,1,9,0.25,128.92738095238096,10,0,1,0.8,28,35,28,moderate,busy,moderate
